purchase_id,student_id,subscription_type,refund_id,first_purchase_date,current_purchase_date,price,revenue_type,refunds,student_country
4135,942,annual,NULL,"2020-10-14 00:00:00","2020-10-14 00:00:00",173.7,new,revenue,PL
4943,947,annual,NULL,"2020-11-29 00:00:00","2020-11-29 00:00:00",151.55,new,revenue,US
14768,947,annual,NULL,"2021-11-29 09:10:41","2021-11-29 09:10:41",151.55,recurring,revenue,US
4974,948,annual,NULL,"2020-11-29 00:00:00","2020-11-29 00:00:00",139.2,new,revenue,AZ
961,952,annual,NULL,"2020-04-20 00:00:00","2020-04-20 00:00:00",139.2,new,revenue,NG
539,954,annual,NULL,"2020-04-15 00:00:00","2020-04-15 00:00:00",147.9,new,revenue,US
6197,958,annual,NULL,"2021-01-25 00:00:00","2021-01-25 00:00:00",278.4,new,revenue,US
505,959,annual,NULL,"2020-04-15 00:00:00","2020-04-15 00:00:00",145.46,new,revenue,RO
2377,964,annual,NULL,"2020-07-04 00:00:00","2020-07-04 00:00:00",174,new,revenue,CA
2469,964,annual,NULL,"2020-07-08 00:00:00","2020-07-08 00:00:00",173.88,recurring,revenue,CA
5835,965,annual,NULL,"2021-01-12 00:00:00","2021-01-12 00:00:00",174,new,revenue,US
16005,965,annual,NULL,"2022-01-12 08:03:10","2022-01-12 08:03:10",174,recurring,refund,US
680,967,annual,NULL,"2020-04-16 00:00:00","2020-04-16 00:00:00",139.2,new,revenue,US
6863,968,annual,NULL,"2020-11-26 02:00:00","2020-11-26 02:00:00",174,new,revenue,US
1140,969,annual,NULL,"2020-04-23 00:00:00","2020-04-23 00:00:00",139.2,new,revenue,VN
9292,969,annual,NULL,"2021-04-23 09:28:42","2021-04-23 09:28:42",139.2,recurring,revenue,VN
19149,969,monthly,NULL,"2022-05-07 16:09:48","2022-05-07 16:09:48",36,recurring,revenue,VN
20010,969,monthly,NULL,"2022-06-07 16:20:55","2022-06-07 16:20:55",36,recurring,revenue,VN
682,971,annual,NULL,"2020-04-16 00:00:00","2020-04-16 00:00:00",151.03,new,revenue,US
1340,972,annual,NULL,"2020-04-26 00:00:00","2020-04-26 00:00:00",139.2,new,revenue,US
3718,972,annual,NULL,"2020-09-23 00:00:00","2020-09-23 00:00:00",174,recurring,revenue,US
566,973,annual,NULL,"2020-04-16 00:00:00","2020-04-16 00:00:00",139.2,new,revenue,BO
9007,973,annual,NULL,"2021-04-16 08:20:44","2021-04-16 08:20:44",139.2,recurring,revenue,BO
6877,976,annual,NULL,"2020-10-09 03:00:00","2020-10-09 03:00:00",184.44,new,revenue,CA
17842,976,annual,NULL,"2022-03-22 01:03:03","2022-03-22 01:03:03",150,recurring,revenue,CA
1543,977,annual,NULL,"2020-05-03 00:00:00","2020-05-03 00:00:00",348,new,revenue,US
4201,980,monthly,NULL,"2020-10-19 00:00:00","2020-10-19 00:00:00",36,new,revenue,US
4653,980,monthly,NULL,"2020-11-19 00:00:00","2020-11-19 00:00:00",36,recurring,revenue,US
5383,980,monthly,NULL,"2020-12-19 00:00:00","2020-12-19 00:00:00",36,recurring,revenue,US
6022,980,monthly,NULL,"2021-01-19 00:00:00","2021-01-19 00:00:00",36,recurring,revenue,US
3480,982,annual,NULL,"2020-09-12 00:00:00","2020-09-12 00:00:00",184.44,new,revenue,US
3941,983,annual,NULL,"2020-10-01 00:00:00","2020-10-01 00:00:00",210.46,new,revenue,NL
6220,985,monthly,NULL,"2021-01-26 00:00:00","2021-01-26 00:00:00",36,new,revenue,US
7724,985,monthly,NULL,"2021-02-27 06:40:21","2021-02-27 06:40:21",36,recurring,revenue,US
8513,985,monthly,NULL,"2021-03-26 10:02:43","2021-03-26 10:02:43",36,recurring,revenue,US
9398,985,monthly,NULL,"2021-04-26 09:28:04","2021-04-26 09:28:04",36,recurring,revenue,US
10108,985,monthly,NULL,"2021-05-26 10:26:47","2021-05-26 10:26:47",36,recurring,revenue,US
283,986,annual,NULL,"2020-04-04 00:00:00","2020-04-04 00:00:00",184.44,new,revenue,US
3451,987,annual,NULL,"2020-09-09 00:00:00","2020-09-09 00:00:00",197.28,new,revenue,MY
15183,987,annual,NULL,"2021-12-02 01:36:34","2021-12-02 01:36:34",126.85,recurring,refund,MY
16632,987,monthly,NULL,"2022-01-28 16:03:28","2022-01-28 16:03:28",38.16,recurring,revenue,MY
1036,988,annual,NULL,"2020-04-21 00:00:00","2020-04-21 00:00:00",147.9,new,revenue,US
9236,988,annual,NULL,"2021-04-22 08:12:44","2021-04-22 08:12:44",147.9,recurring,revenue,US
18722,988,annual,NULL,"2022-04-21 08:12:37","2022-04-21 08:12:37",139.2,recurring,revenue,US
6645,989,lifetime,NULL,"2019-11-05 02:00:00","2019-11-05 02:00:00",199,new,revenue,IT
6218,991,annual,NULL,"2021-01-26 00:00:00","2021-01-26 00:00:00",184.44,new,revenue,US
16473,991,annual,NULL,"2022-01-26 08:11:52","2022-01-26 08:11:52",184.44,recurring,revenue,US
3685,993,annual,NULL,"2020-09-22 00:00:00","2020-09-22 00:00:00",208.58,new,revenue,GB
5965,994,annual,NULL,"2021-01-16 00:00:00","2021-01-16 00:00:00",209.2,new,revenue,GB
16128,994,annual,NULL,"2022-01-16 10:12:19","2022-01-16 10:12:19",210.01,recurring,refund,GB
2817,995,lifetime,NULL,"2020-07-25 00:00:00","2020-07-25 00:00:00",200,new,revenue,US
490,998,annual,NULL,"2020-04-14 00:00:00","2020-04-14 00:00:00",139.2,new,revenue,US
8910,998,annual,NULL,"2021-04-14 09:44:27","2021-04-14 09:44:27",139.2,recurring,revenue,US
20417,998,annual,NULL,"2022-06-27 20:11:41","2022-06-27 20:11:41",99,recurring,revenue,US
3507,999,monthly,NULL,"2020-09-13 00:00:00","2020-09-13 00:00:00",36,new,revenue,US
4123,999,monthly,NULL,"2020-10-13 00:00:00","2020-10-13 00:00:00",36,recurring,revenue,US
4556,999,monthly,NULL,"2020-11-13 00:00:00","2020-11-13 00:00:00",36,recurring,revenue,US
5311,999,monthly,NULL,"2020-12-13 00:00:00","2020-12-13 00:00:00",36,recurring,revenue,US
5854,999,monthly,NULL,"2021-01-13 00:00:00","2021-01-13 00:00:00",36,recurring,revenue,US
7397,999,monthly,NULL,"2021-02-13 10:54:31","2021-02-13 10:54:31",36,recurring,revenue,US
8056,999,monthly,NULL,"2021-03-13 10:27:06","2021-03-13 10:27:06",36,recurring,revenue,US
8870,999,monthly,NULL,"2021-04-13 09:36:26","2021-04-13 09:36:26",36,recurring,revenue,US
9846,999,monthly,NULL,"2021-05-13 10:10:50","2021-05-13 10:10:50",36,recurring,revenue,US
10681,999,monthly,NULL,"2021-06-13 09:05:07","2021-06-13 09:05:07",36,recurring,revenue,US
11244,999,monthly,NULL,"2021-07-13 10:26:22","2021-07-13 10:26:22",36,recurring,revenue,US
11942,999,monthly,NULL,"2021-08-13 10:03:52","2021-08-13 10:03:52",36,recurring,revenue,US
12554,999,monthly,NULL,"2021-09-13 12:28:00","2021-09-13 12:28:00",36,recurring,revenue,US
13224,999,monthly,NULL,"2021-10-13 08:10:58","2021-10-13 08:10:58",36,recurring,revenue,US
13614,999,monthly,NULL,"2021-11-13 11:52:34","2021-11-13 11:52:34",36,recurring,revenue,US
15467,999,monthly,NULL,"2021-12-15 14:19:33","2021-12-15 14:19:33",36,recurring,revenue,US
16046,999,monthly,NULL,"2022-01-13 10:22:11","2022-01-13 10:22:11",36,recurring,revenue,US
16939,999,monthly,NULL,"2022-02-13 08:03:27","2022-02-13 08:03:27",36,recurring,revenue,US
17603,999,monthly,NULL,"2022-03-13 08:57:57","2022-03-13 08:57:57",36,recurring,revenue,US
18470,999,monthly,NULL,"2022-04-13 08:52:45","2022-04-13 08:52:45",36,recurring,revenue,US
19333,999,monthly,NULL,"2022-05-16 12:48:51","2022-05-16 12:48:51",36,recurring,revenue,US
20125,999,monthly,NULL,"2022-06-13 08:48:42","2022-06-13 08:48:42",36,recurring,revenue,US
20772,999,monthly,NULL,"2022-07-13 08:44:51","2022-07-13 08:44:51",36,recurring,revenue,US
21608,999,monthly,NULL,"2022-08-13 09:16:31","2022-08-13 09:16:31",36,recurring,revenue,US
22215,999,monthly,NULL,"2022-09-13 08:14:03","2022-09-13 08:14:03",36,recurring,revenue,US
22999,999,monthly,NULL,"2022-10-13 08:04:54","2022-10-13 08:04:54",36,recurring,revenue,US
8139,1002,annual,NULL,"2021-03-16 12:45:38","2021-03-16 12:45:38",180.18,new,revenue,FR
20470,1002,annual,NULL,"2022-06-29 20:25:22","2022-06-29 20:25:22",118.49,recurring,revenue,FR
4549,1006,annual,NULL,"2020-11-13 00:00:00","2020-11-13 00:00:00",184.44,new,revenue,US
4869,1008,annual,NULL,"2020-11-27 00:00:00","2020-11-27 00:00:00",148.95,new,revenue,BE
14846,1008,annual,NULL,"2021-11-29 12:33:41","2021-11-29 12:33:41",143.7,recurring,revenue,BE
3871,1010,annual,NULL,"2020-09-29 00:00:00","2020-09-29 00:00:00",182.7,new,revenue,US
6126,1014,annual,NULL,"2021-01-21 00:00:00","2021-01-21 00:00:00",213.62,new,revenue,PL
2095,1016,annual,NULL,"2020-06-15 00:00:00","2020-06-15 00:00:00",184.44,new,revenue,US
15170,1016,annual,NULL,"2021-12-01 23:49:55","2021-12-01 23:49:55",130.42,recurring,revenue,US
324,1018,annual,NULL,"2020-04-07 00:00:00","2020-04-07 00:00:00",223.25,new,revenue,ES
403,1019,annual,NULL,"2020-04-11 00:00:00","2020-04-11 00:00:00",184.44,new,revenue,KW
18001,1019,annual,NULL,"2022-03-27 15:52:00","2022-03-27 15:52:00",149.99,recurring,revenue,KW
6241,1023,annual,NULL,"2021-01-27 00:00:00","2021-01-27 00:00:00",203.07,new,revenue,US
16515,1023,annual,NULL,"2022-01-27 08:10:33","2022-01-27 08:10:33",203.07,recurring,revenue,US
6216,1024,annual,NULL,"2021-01-26 00:00:00","2021-01-26 00:00:00",370.97,new,revenue,US
6799,1025,monthly,NULL,"2021-01-09 02:00:00","2021-01-09 02:00:00",8,new,revenue,US
15937,1025,monthly,NULL,"2022-01-09 00:45:55","2022-01-09 00:45:55",8,recurring,revenue,US
752,1028,annual,NULL,"2020-04-17 00:00:00","2020-04-17 00:00:00",138.88,new,revenue,BR
1601,1029,annual,NULL,"2020-05-08 00:00:00","2020-05-08 00:00:00",139.15,new,revenue,CA
9725,1029,annual,NULL,"2021-05-08 09:03:40","2021-05-08 09:03:40",161.29,recurring,revenue,CA
19162,1029,annual,NULL,"2022-05-08 09:53:22","2022-05-08 09:53:22",151.93,recurring,revenue,CA
7167,1032,monthly,NULL,"2021-02-04 02:58:21","2021-02-04 02:58:21",36.04,new,refund,BR
977,1033,annual,NULL,"2020-04-21 00:00:00","2020-04-21 00:00:00",165.68,new,revenue,DE
3082,1034,monthly,NULL,"2020-08-15 00:00:00","2020-08-15 00:00:00",36,new,revenue,EG
3571,1034,monthly,NULL,"2020-09-17 00:00:00","2020-09-17 00:00:00",36,recurring,revenue,EG
4150,1034,monthly,NULL,"2020-10-15 00:00:00","2020-10-15 00:00:00",36,recurring,revenue,EG
4585,1034,monthly,NULL,"2020-11-15 00:00:00","2020-11-15 00:00:00",36,recurring,revenue,EG
6684,1034,monthly,NULL,"2021-01-28 02:00:00","2021-01-28 02:00:00",36,recurring,revenue,EG
8479,1034,monthly,NULL,"2021-03-25 04:50:04","2021-03-25 04:50:04",36,recurring,revenue,EG
6753,1035,annual,NULL,"2021-01-16 02:00:00","2021-01-16 02:00:00",174,new,revenue,US
16575,1036,annual,NULL,"2022-01-28 01:15:31","2022-01-28 01:15:31",161.98,new,revenue,US
2736,1039,monthly,NULL,"2020-07-17 00:00:00","2020-07-17 00:00:00",36,new,revenue,GH
3117,1039,monthly,NULL,"2020-08-18 00:00:00","2020-08-18 00:00:00",36,recurring,revenue,GH
3579,1039,monthly,NULL,"2020-09-17 00:00:00","2020-09-17 00:00:00",36,recurring,revenue,GH
4205,1039,monthly,NULL,"2020-10-20 00:00:00","2020-10-20 00:00:00",36,recurring,revenue,GH
4619,1039,monthly,NULL,"2020-11-17 00:00:00","2020-11-17 00:00:00",36,recurring,revenue,GH
5067,1039,annual,NULL,"2020-11-30 00:00:00","2020-11-30 00:00:00",139.2,recurring,revenue,GH
5366,1039,monthly,NULL,"2020-12-18 00:00:00","2020-12-18 00:00:00",36,recurring,revenue,GH
3758,1040,annual,NULL,"2020-09-24 00:00:00","2020-09-24 00:00:00",201.8,new,revenue,DE
12767,1040,annual,NULL,"2021-09-24 08:08:14","2021-09-24 08:08:14",202.53,recurring,revenue,DE
22481,1040,annual,NULL,"2022-09-24 08:32:43","2022-09-24 08:32:43",168.54,recurring,revenue,DE
4821,1041,annual,NULL,"2020-11-26 00:00:00","2020-11-26 00:00:00",139.21,new,revenue,CA
14202,1041,annual,NULL,"2021-11-26 11:16:20","2021-11-26 11:16:20",143.06,recurring,revenue,CA
4986,1042,annual,NULL,"2020-11-29 00:00:00","2020-11-29 00:00:00",139.2,new,revenue,MA
14771,1042,annual,NULL,"2021-11-29 09:13:07","2021-11-29 09:13:07",139.2,recurring,refund,MA
2572,1043,annual,NULL,"2020-07-10 00:00:00","2020-07-10 00:00:00",173.97,new,revenue,CA
4838,1045,monthly,NULL,"2020-11-27 00:00:00","2020-11-27 00:00:00",35.04,new,revenue,SG
5810,1045,annual,NULL,"2021-01-11 00:00:00","2021-01-11 00:00:00",186.44,recurring,revenue,SG
4757,1046,annual,NULL,"2020-11-25 00:00:00","2020-11-25 00:00:00",139.2,new,revenue,LB
18285,1046,annual,NULL,"2022-04-05 15:36:18","2022-04-05 15:36:18",99,recurring,revenue,LB
6215,1050,monthly,NULL,"2021-01-26 00:00:00","2021-01-26 00:00:00",36,new,revenue,US
3535,1051,annual,NULL,"2020-09-15 00:00:00","2020-09-15 00:00:00",174,new,revenue,EG
1064,1052,annual,NULL,"2020-04-22 00:00:00","2020-04-22 00:00:00",148.85,new,revenue,SG
9240,1052,annual,NULL,"2021-04-22 08:19:43","2021-04-22 08:19:43",160.02,recurring,revenue,SG
2780,1055,annual,NULL,"2020-07-21 00:00:00","2020-07-21 00:00:00",188.36,new,revenue,US
4769,1056,annual,NULL,"2020-11-25 00:00:00","2020-11-25 00:00:00",139.2,new,revenue,NP
15268,1056,annual,NULL,"2021-12-03 05:31:34","2021-12-03 05:31:34",139.2,recurring,refund,NP
8148,1057,annual,NULL,"2021-03-16 16:59:06","2021-03-16 16:59:06",113.88,new,revenue,IE
6213,1063,monthly,NULL,"2021-01-26 00:00:00","2021-01-26 00:00:00",41.4,new,revenue,ZA
7702,1063,monthly,NULL,"2021-02-26 09:41:39","2021-02-26 09:41:39",41.4,recurring,revenue,ZA
8515,1063,monthly,NULL,"2021-03-26 10:16:13","2021-03-26 10:16:13",41.4,recurring,revenue,ZA
9394,1063,monthly,NULL,"2021-04-26 08:30:18","2021-04-26 08:30:18",41.4,recurring,revenue,ZA
10125,1063,monthly,NULL,"2021-05-27 07:39:08","2021-05-27 07:39:08",28.98,recurring,revenue,ZA
10998,1063,monthly,NULL,"2021-07-01 19:27:33","2021-07-01 19:27:33",26.78,recurring,revenue,ZA
11753,1063,monthly,NULL,"2021-08-01 10:27:40","2021-08-01 10:27:40",26.78,recurring,revenue,ZA
12374,1063,monthly,NULL,"2021-09-01 10:53:38","2021-09-01 10:53:38",26.78,recurring,revenue,ZA
13001,1063,monthly,NULL,"2021-10-01 08:43:44","2021-10-01 08:43:44",26.78,recurring,revenue,ZA
13475,1063,monthly,NULL,"2021-11-01 09:32:51","2021-11-01 09:32:51",25.2,recurring,revenue,ZA
4109,1064,lifetime,NULL,"2020-10-12 00:00:00","2020-10-12 00:00:00",200,new,revenue,NG
6184,1065,monthly,NULL,"2021-01-25 00:00:00","2021-01-25 00:00:00",34.01,new,revenue,DE
7679,1065,monthly,NULL,"2021-02-25 09:31:33","2021-02-25 09:31:33",34.28,recurring,refund,DE
3618,1066,annual,NULL,"2020-09-18 00:00:00","2020-09-18 00:00:00",174,new,revenue,PE
2181,1067,monthly,NULL,"2020-06-21 00:00:00","2020-06-21 00:00:00",34.59,new,revenue,RO
7048,1067,monthly,NULL,"2021-01-29 17:09:46","2021-01-29 17:09:46",29.07,recurring,revenue,RO
7756,1067,monthly,NULL,"2021-02-28 09:57:47","2021-02-28 09:57:47",28.98,recurring,revenue,RO
6656,1068,lifetime,NULL,"2019-07-24 03:00:00","2019-07-24 03:00:00",199,new,revenue,EG
4952,1069,annual,NULL,"2020-11-29 00:00:00","2020-11-29 00:00:00",139.25,new,revenue,GB
14781,1069,annual,NULL,"2021-11-29 09:25:07","2021-11-29 09:25:07",139.47,recurring,revenue,GB
405,1070,annual,NULL,"2020-04-11 00:00:00","2020-04-11 00:00:00",184.63,new,revenue,CA
5033,1073,annual,NULL,"2020-11-30 00:00:00","2020-11-30 00:00:00",139.2,new,revenue,TW
6698,1078,monthly,NULL,"2021-01-26 02:00:00","2021-01-26 02:00:00",36,new,revenue,JP
529,1081,annual,NULL,"2020-04-15 00:00:00","2020-04-15 00:00:00",139.2,new,revenue,SA
8974,1081,annual,NULL,"2021-04-15 08:56:13","2021-04-15 08:56:13",139.21,recurring,revenue,SA
6212,1084,monthly,NULL,"2021-01-26 00:00:00","2021-01-26 00:00:00",38.38,new,revenue,SG
6943,1085,annual,NULL,"2020-04-28 03:00:00","2020-04-28 03:00:00",139.2,new,revenue,IN
11936,1085,annual,NULL,"2021-08-13 03:34:29","2021-08-13 03:34:29",139.2,recurring,revenue,IN
1633,1086,annual,NULL,"2020-05-09 00:00:00","2020-05-09 00:00:00",167.04,new,revenue,GB
5532,1088,monthly,NULL,"2020-12-28 00:00:00","2020-12-28 00:00:00",28.8,new,revenue,US
6256,1088,monthly,NULL,"2021-01-28 00:00:00","2021-01-28 00:00:00",28.8,recurring,revenue,US
7790,1088,monthly,NULL,"2021-02-28 15:13:32","2021-02-28 15:13:32",28.8,recurring,revenue,US
2109,1091,annual,NULL,"2020-06-15 00:00:00","2020-06-15 00:00:00",221.68,new,revenue,BG
4980,1094,annual,NULL,"2020-11-29 00:00:00","2020-11-29 00:00:00",139.29,new,revenue,HR
14058,1094,annual,NULL,"2021-11-24 18:51:56","2021-11-24 18:51:56",118.75,recurring,revenue,HR
3300,1095,annual,NULL,"2020-08-31 00:00:00","2020-08-31 00:00:00",213.74,new,revenue,DE
14259,1096,annual,NULL,"2021-11-26 19:35:33","2021-11-26 19:35:33",118.66,new,refund,UG
5037,1098,annual,NULL,"2020-11-30 00:00:00","2020-11-30 00:00:00",161.64,new,revenue,DE
1440,1099,annual,NULL,"2020-04-28 00:00:00","2020-04-28 00:00:00",167.31,new,revenue,GB
9473,1099,annual,NULL,"2021-04-28 10:56:24","2021-04-28 10:56:24",187.22,recurring,revenue,GB
2054,1101,monthly,NULL,"2020-06-12 00:00:00","2020-06-12 00:00:00",45.04,new,revenue,SE
2594,1101,monthly,NULL,"2020-07-12 00:00:00","2020-07-12 00:00:00",45.09,recurring,revenue,SE
3038,1101,monthly,NULL,"2020-08-12 00:00:00","2020-08-12 00:00:00",47.35,recurring,revenue,SE
3485,1101,monthly,NULL,"2020-09-12 00:00:00","2020-09-12 00:00:00",47.25,recurring,revenue,SE
4106,1101,monthly,NULL,"2020-10-12 00:00:00","2020-10-12 00:00:00",47.19,recurring,revenue,SE
3318,1102,annual,NULL,"2020-09-01 00:00:00","2020-09-01 00:00:00",217.38,new,revenue,IN
14706,1102,annual,NULL,"2021-11-29 05:45:43","2021-11-29 05:45:43",140.04,recurring,revenue,IN
2414,1104,annual,NULL,"2020-07-05 00:00:00","2020-07-05 00:00:00",210.67,new,revenue,AT
6200,1105,annual,NULL,"2021-01-26 00:00:00","2021-01-26 00:00:00",417.31,new,revenue,GB
5722,1108,monthly,NULL,"2021-01-07 00:00:00","2021-01-07 00:00:00",42.45,new,revenue,IN
2564,1110,annual,NULL,"2020-07-10 00:00:00","2020-07-10 00:00:00",174,new,revenue,PH
5971,1116,annual,NULL,"2021-01-17 00:00:00","2021-01-17 00:00:00",205.45,new,revenue,IN
910,1119,annual,NULL,"2020-04-20 00:00:00","2020-04-20 00:00:00",153.01,new,revenue,JP
9174,1119,annual,NULL,"2021-04-20 11:24:10","2021-04-20 11:24:10",152.03,recurring,revenue,JP
18772,1119,annual,NULL,"2022-04-22 09:56:55","2022-04-22 09:56:55",128.34,recurring,revenue,JP
3218,1120,annual,NULL,"2020-08-26 00:00:00","2020-08-26 00:00:00",217.41,new,revenue,US
1052,1125,annual,NULL,"2020-04-22 00:00:00","2020-04-22 00:00:00",174.17,new,revenue,GR
6936,1127,annual,NULL,"2020-04-30 03:00:00","2020-04-30 03:00:00",139.2,new,revenue,TW
5155,1128,annual,NULL,"2020-12-03 00:00:00","2020-12-03 00:00:00",139.2,new,revenue,FI
2431,1132,annual,NULL,"2020-07-06 00:00:00","2020-07-06 00:00:00",174,new,revenue,CA
11094,1132,annual,NULL,"2021-07-06 09:21:37","2021-07-06 09:21:37",174,recurring,revenue,CA
20616,1132,annual,NULL,"2022-07-06 08:09:46","2022-07-06 08:09:46",174,recurring,revenue,CA
2554,1134,annual,NULL,"2020-07-10 00:00:00","2020-07-10 00:00:00",174,new,revenue,US
990,1137,annual,NULL,"2020-04-21 00:00:00","2020-04-21 00:00:00",150.68,new,revenue,US
11833,1137,lifetime,NULL,"2021-08-06 05:18:51","2021-08-06 05:18:51",264.99,recurring,revenue,US
4080,1140,annual,NULL,"2020-10-11 00:00:00","2020-10-11 00:00:00",184.44,new,revenue,US
212,1141,annual,NULL,"2020-03-26 00:00:00","2020-03-26 00:00:00",200.3,new,revenue,IN
674,1141,annual,NULL,"2020-04-16 00:00:00","2020-04-16 00:00:00",151.17,recurring,revenue,IN
911,1142,annual,NULL,"2020-04-20 00:00:00","2020-04-20 00:00:00",149.09,new,revenue,SG
3682,1143,annual,NULL,"2020-09-22 00:00:00","2020-09-22 00:00:00",174,new,revenue,US
12719,1143,annual,NULL,"2021-09-22 12:27:28","2021-09-22 12:27:28",174,recurring,revenue,US
5864,1145,annual,NULL,"2021-01-13 00:00:00","2021-01-13 00:00:00",200.1,new,revenue,SA
16031,1145,annual,NULL,"2022-01-13 08:25:48","2022-01-13 08:25:48",200.1,recurring,revenue,SA
5964,1148,monthly,NULL,"2021-01-16 00:00:00","2021-01-16 00:00:00",38.25,new,revenue,US
7486,1148,monthly,NULL,"2021-02-17 06:55:44","2021-02-17 06:55:44",38.25,recurring,revenue,US
8132,1148,monthly,NULL,"2021-03-16 08:58:25","2021-03-16 08:58:25",38.25,recurring,revenue,US
6214,1151,monthly,NULL,"2021-01-26 00:00:00","2021-01-26 00:00:00",40.05,new,revenue,CA
20335,1151,monthly,NULL,"2022-06-23 03:12:50","2022-06-23 03:12:50",35.9,recurring,revenue,CA
21359,1151,monthly,NULL,"2022-07-30 19:58:28","2022-07-30 19:58:28",35.98,recurring,revenue,CA
21961,1151,monthly,NULL,"2022-08-30 20:00:48","2022-08-30 20:00:48",35.98,recurring,revenue,CA
6008,1154,annual,NULL,"2021-01-18 00:00:00","2021-01-18 00:00:00",185.32,new,revenue,US
3935,1155,annual,NULL,"2020-10-01 00:00:00","2020-10-01 00:00:00",174,new,revenue,PA
13006,1155,annual,NULL,"2021-10-01 08:48:13","2021-10-01 08:48:13",174,recurring,revenue,PA
22764,1155,annual,NULL,"2022-10-01 08:33:28","2022-10-01 08:33:28",174,recurring,revenue,PA
6199,1156,annual,NULL,"2021-01-26 00:00:00","2021-01-26 00:00:00",196.61,new,revenue,US
16472,1156,annual,NULL,"2022-01-26 08:10:45","2022-01-26 08:10:45",196.24,recurring,revenue,US
6932,1158,annual,NULL,"2020-04-30 03:00:00","2020-04-30 03:00:00",139.2,new,revenue,US
8048,1159,monthly,NULL,"2021-03-13 09:58:45","2021-03-13 09:58:45",36,new,revenue,CA
8878,1159,monthly,NULL,"2021-04-13 10:10:08","2021-04-13 10:10:08",36,recurring,revenue,CA
19832,1159,annual,NULL,"2022-06-01 03:05:13","2022-06-01 03:05:13",150.56,recurring,revenue,CA
3721,1165,annual,NULL,"2020-09-23 00:00:00","2020-09-23 00:00:00",210.64,new,revenue,BE
12816,1165,annual,NULL,"2021-09-25 11:33:35","2021-09-25 11:33:35",210.5,recurring,revenue,BE
22443,1165,annual,NULL,"2022-09-23 08:09:21","2022-09-23 08:09:21",176.65,recurring,revenue,BE
1589,1166,annual,NULL,"2020-05-07 00:00:00","2020-05-07 00:00:00",147.55,new,revenue,SA
4410,1169,annual,NULL,"2020-11-03 00:00:00","2020-11-03 00:00:00",184.44,new,revenue,NG
3,1170,annual,NULL,"2020-01-28 00:00:00","2020-01-28 00:00:00",221.41,new,revenue,GB
6251,1170,annual,NULL,"2021-01-28 00:00:00","2021-01-28 00:00:00",232.2,recurring,revenue,GB
16613,1170,annual,NULL,"2022-01-28 08:10:16","2022-01-28 08:10:16",228.58,recurring,revenue,GB
3656,1173,annual,NULL,"2020-09-20 00:00:00","2020-09-20 00:00:00",174,new,revenue,DE
12665,1173,annual,NULL,"2021-09-20 09:57:01","2021-09-20 09:57:01",174,recurring,revenue,DE
22352,1173,annual,NULL,"2022-09-20 08:33:20","2022-09-20 08:33:20",174,recurring,revenue,DE
